"source_uri","embedding_text"
"docs_key://automation/me_c_mk2/alarms/GROUP-FB-CCU11.html","Alarm GROUP-FB-CCU11



GROUP: ELFI/FIVA feedback failure (CCU11) [SLD].

Alarm GROUP-FB-CCU11
====================

GROUP: ELFI/FIVA feedback failure (CCU11) [SLD].

Description
-----------

Abnormal position feedback from ELFI/FIVA valve  
  
This group alarm is caused by 'ELFI/FIVA feedback signal failure'. Other alarms in the group are raised as a consequence of this condition. To view all alarms in this group: Press +/- at the bottom of the MOP screen.

Cause
-----

- Loose connection.   
- Internal ELFI/FIVA-feedback failure.  
  
This alarm also occurs as a consequence of these alarms:   
- Illegal ELFI/FIVA Position  
- Frozen IO Detected.

Effect
------

No fuel injection   
  
For FIVA installations:  
- No exhaust valve operation   
- Slowdown is requested.

Suggested actions
-----------------

Check ELFI/FIVA feedback cabling.   
  
Go to 'Engine' -> 'Status' -> 'Cylinder Value Status' -> 'HCU Status and Reset' to reset failing unit   
  
Further troubleshooting:  
1. Stop the engine at first opportunity   
2. Go to: 'Maintenance' -> 'Troubleshooting' -> 'HCU'   
3. Test failing unit's injection and exhaust valve operation.   
4. Compare signals from failing unit to signals from a well functioning unit.   
  
If the problem persists replace or exchange, one part at a time:   
- ELFI/FIVA valve  
- ELFI/FIVA cabling  
- CCU."
"docs_key://automation/me_c_mk2/alarms/GROUP-HPS3D-ECU.html","Alarm GROUP-HPS3D-ECU



GROUP: Hydraulic pressure sensor ACU3 deviates.

Alarm GROUP-HPS3D-ECU
=====================

GROUP: Hydraulic pressure sensor ACU3 deviates.

Description
-----------

Hydraulic oil pressure sensor (1201-x) on this ACU deviates from the hydraulic oil pressure sensors on the two other ACUs.

Cause
-----

a. Hydraulic pump failure, or  
b. Sensor failure, or  
c. ECU Controller failure, or   
d. Cable failure.

Effect
------

If a:  
Engine performance may be reduced due to reduced hydraulic capacity.  
  
If b, c, and d:  
No effect on engine performance.

Suggested actions
-----------------

Check:  
a. Hydraulic pump  
b. Cabling  
c. ECU Controller  
d. Sensor  
  
If a, hydraulic pump failure:  
1. Reduce engine load until stable engine performance is achieved  
2. Check other alarms  
3. Check pump and pump drive shaft  
  
If b, c, or d:  
Repair or replace failing part."
"docs_key://automation/me_c_mk2/alarms/GROUP-NA-CCU5.html","Alarm GROUP-NA-CCU5



GROUP: CCU5 not available.

Alarm GROUP-NA-CCU5
===================

GROUP: CCU5 not available.

Description
-----------

CCU not available on any network.   
  
This group alarm is raised because both EICU A and EICU B report, that the CCU is disconnected from both network A and B. Other alarms in the group are raised as a consequence of this condition. To view all alarms in this group: Press +/- at the bottom of the MOP screen.

Cause
-----

- CCU is restarting after power off/on, or  
- CCU power is off, or  
- CCU failure, or  
- Both networks are disconnected or failing.

Effect
------

No fuel injection.  
Exhaust valve operation may stop.  
Cylinder lubrication may stop.   
Slowdown is requested.

Suggested actions
-----------------

Check:   
- CCU power   
- CCU mode (LED is green)  
- Network cabling   
  
If the problem persists: Replace failing CCU."
"docs_key://automation/me_c_mk2/alarms/GROUP-NA-CCU6.html","Alarm GROUP-NA-CCU6



GROUP: CCU6 not available.

Alarm GROUP-NA-CCU6
===================

GROUP: CCU6 not available.

Description
-----------

CCU not available on any network.   
  
This group alarm is raised because both EICU A and EICU B report, that the CCU is disconnected from both network A and B. Other alarms in the group are raised as a consequence of this condition. To view all alarms in this group: Press +/- at the bottom of the MOP screen.

Cause
-----

- CCU is restarting after power off/on, or  
- CCU power is off, or  
- CCU failure, or  
- Both networks are disconnected or failing.

Effect
------

No fuel injection.  
Exhaust valve operation may stop.  
Cylinder lubrication may stop.   
Slowdown is requested.

Suggested actions
-----------------

Check:   
- CCU power   
- CCU mode (LED is green)  
- Network cabling   
  
If the problem persists: Replace failing CCU."
"docs_key://automation/me_c_mk2/alarms/GROUP-AR-ACU1.html","Alarm GROUP-AR-ACU1



GROUP: ACU1 not in Normal mode.

Alarm GROUP-AR-ACU1
===================

GROUP: ACU1 not in Normal mode.

Description
-----------

ACU1 Controller is not in normal operating mode  
  
This group alarm is raised because both EICU A and EICU B report, that the ACU1 Controller is not running in normal mode (App. not running on .. ). Other alarms in the group are raised as a consequence of this condition. To view all alarms in this group: Press +/- at the bottom of the MOP screen.

Cause
-----

- ACU1 Controller is restarting after power off/on.  
- ACU1 Controller in test or configuration mode.  
- ACU1 Controller failure.

Effect
------

ACU1 Controller not ready.  
Redundancy reduced.

Suggested actions
-----------------

Check ACU1 Controller mode status.  
  
If in test or configuration mode: Restart in normal mode.  
  
If no mode is visible: Wait for ACU1 Controller to finish restart.  
  
If the problem persists: Replace ACU1 Controller."
"docs_key://automation/me_c_mk2/alarms/GROUP-N1-CCU11.html","Alarm GROUP-N1-CCU11



GROUP: Net B not connected to CCU11.

Alarm GROUP-N1-CCU11
====================

GROUP: Net B not connected to CCU11.

Description
-----------

CCU11 Controller not connected to network B  
  
This group alarm is raised because both EICU A and EICU B report, that the CCU11 Controller is disconnected from network B. Other alarms in the group are raised as a consequence of this condition. To view all alarms in this group: Press +/- at the bottom of the MOP screen.

Cause
-----

- Cable failure.  
- CCU11 Controller failure.  
- Network failure.

Effect
------

If network B is the only failing network:  
- No immediate effect on engine operation.  
- Redundancy reduced.

Suggested actions
-----------------

If network B is the only failing network, check:  
- CCU11 Controller.  
- Cabling and connectors."
"docs_key://automation/me_c_mk2/alarms/GROUP-SP-CCU7.html","Alarm GROUP-SP-CCU7



GROUP: Illegal ELFI/FIVA set point (CCU7) [SLD].

Alarm GROUP-SP-CCU7
===================

GROUP: Illegal ELFI/FIVA set point (CCU7) [SLD].

Description
-----------

Illegal internal ELFI/FIVA set point.  
Risk of untimed fuel injection.  
  
This group alarm is caused by 'Illegal ELFI/FIVA set point'.   
Other alarms in the group are raised as a consequence of this condition. To view all alarms in the group: Press +/- at the bottom of the MOP screen.

Cause
-----

Internal CCU failure.

Effect
------

No fuel injection due to risk of untimed fuel injection.  
  
For FIVA installations:  
- No exhaust valve operation   
- Slowdown is requested.

Suggested actions
-----------------

If the alarm is activated during normal engine operation: Replace CCU."
"docs_key://automation/me_c_mk2/alarms/GROUP-STRTF-ECU.html","Alarm GROUP-STRTF-ECU



GROUP: Starting Failed.

Alarm GROUP-STRTF-ECU
=====================

GROUP: Starting Failed.

Description
-----------

3 repeated starting attempts failed.

Cause
-----

- Starting air system failure, or  
- Torque too high, or   
- No fuel injection.

Effect
------

Engine did not start.  
Automatic starting sequence has finished.  
Manual restart is required.

Suggested actions
-----------------

Check:  
- Starting air system  
- Fuel oil supply system  
  
Restart the engine."
"docs_key://automation/me_c_mk2/alarms/GROUP-NA-CCU7.html","Alarm GROUP-NA-CCU7



GROUP: CCU7 not available.

Alarm GROUP-NA-CCU7
===================

GROUP: CCU7 not available.

Description
-----------

CCU not available on any network.   
  
This group alarm is raised because both EICU A and EICU B report, that the CCU is disconnected from both network A and B. Other alarms in the group are raised as a consequence of this condition. To view all alarms in this group: Press +/- at the bottom of the MOP screen.

Cause
-----

- CCU is restarting after power off/on, or  
- CCU power is off, or  
- CCU failure, or  
- Both networks are disconnected or failing.

Effect
------

No fuel injection.  
Exhaust valve operation may stop.  
Cylinder lubrication may stop.   
Slowdown is requested.

Suggested actions
-----------------

Check:   
- CCU power   
- CCU mode (LED is green)  
- Network cabling   
  
If the problem persists: Replace failing CCU."
"docs_key://automation/me_c_mk2/alarms/GROUP-SP-CCU9.html","Alarm GROUP-SP-CCU9



GROUP: Illegal ELFI/FIVA set point (CCU9) [SLD].

Alarm GROUP-SP-CCU9
===================

GROUP: Illegal ELFI/FIVA set point (CCU9) [SLD].

Description
-----------

Illegal internal ELFI/FIVA set point.  
Risk of untimed fuel injection.  
  
This group alarm is caused by 'Illegal ELFI/FIVA set point'.   
Other alarms in the group are raised as a consequence of this condition. To view all alarms in the group: Press +/- at the bottom of the MOP screen.

Cause
-----

Internal CCU failure.

Effect
------

No fuel injection due to risk of untimed fuel injection.  
  
For FIVA installations:  
- No exhaust valve operation   
- Slowdown is requested.

Suggested actions
-----------------

If the alarm is activated during normal engine operation: Replace CCU."
"docs_key://automation/me_c_mk2/alarms/GROUP-MPH-CYL6.html","Alarm GROUP-MPH-CYL6



GROUP: Max Pressure Too High - SF Shutdown.

Alarm GROUP-MPH-CYL6
====================

GROUP: Max Pressure Too High - SF Shutdown.

Description
-----------

Cylinder pressure exceeds maximum allowed pressure.

Cause
-----

- Too early injection of fuel oil or second fuel caused by engine process adjustments, or  
- GI engines: ELGI valve stuck in open position.

Effect
------

- Dual fuel shutdown  
- Engine operation on fuel oil  
- Second fuel blocked  
  
WARNING!  
Leaking SF injection valve may cause blowback from combustion chamber to SF block, and risk of severe damage to SF components and cylinder cover!

Suggested actions
-----------------

Check:  
- Cylinder and second fuel pressure curves. Go to: 'Maintenance' -> 'Troubleshooting' -> 'Cyl. Events' or use SCSU scope to analyse logs located in MAD folder.  
- Engine process adjustments, go to 'Engine' -> 'Process Adjustment' -> 'Cylinder Press.'   
- Index calibration mode must be auto for dual fuel operation, go to 'Engine' -> 'Process Adjustment' -> 'Index Calibration'   
  
WARNING! (GI engines)  
If second fuel pressure curve is abnormal (injection starts early when WV is activated or pressure drop is higher than normal), do not attempt to restart dual fuel operation, before engine has been stopped and gas block troubleshooting is completed. Go to 'Maintenance' -> 'Troubleshooting' -> 'Gas Block'.  
  
Reference is made to circular letter or instruction manual showing pressure curves from typical failure situation."
"docs_key://automation/me_c_mk2/alarms/GROUP-PO-CCU7.html","Alarm GROUP-PO-CCU7



GROUP: Illegal ELFI/FIVA position (CCU7) [SLD].

Alarm GROUP-PO-CCU7
===================

GROUP: Illegal ELFI/FIVA position (CCU7) [SLD].

Description
-----------

The ELFI/FIVA spool has been in an illegal position.  
Risk of untimed fuel injection.  
  
This group alarm is caused by 'Illegal ELFI/FIVA position'. Other alarms in the group are raised as a consequence of this condition. To view all alarms in the group: Press +/- at the bottom of the MOP screen.

Cause
-----

- ELFI / FIVA position sensor signal failure, or  
- ELFI / FIVA failure, or   
- CCU failure.

Effect
------

No fuel injection due to risk of untimed fuel injection.  
  
For FIVA installations:  
- No exhaust valve operation   
- Slowdown is requested.

Suggested actions
-----------------

Check cabling  
  
Reactivate fuel injection, go to 'Engine' -> 'Status' -> 'Cylinder Value Status' -> 'HCU Status and Reset' to reset failing unit.   
Do not reactivate fuel injection until the cylinder unit is considered to be OK.  
Reactivation only possibly for speed below 'HCU ReEnable Max Speed'  
  
If the problem persists replace or exchange, one part at a time:   
- ELFI / FIVA valve  
- CCU."
"docs_key://automation/me_c_mk2/alarms/GROUP-IP-CCU1.html","Alarm GROUP-IP-CCU1



GROUP: Illegal fuel plunger movement (CCU1) [SLD].

Alarm GROUP-IP-CCU1
===================

GROUP: Illegal fuel plunger movement (CCU1) [SLD].

Description
-----------

The fuel plunger has made an illegal movement.   
Risk of untimed fuel injection.  
  
This group alarm is caused by 'No cylinder lubrication', reported by both EICU A and EICU B. To view all alarms in the group: Press +/- at the bottom of the MOP screen.

Cause
-----

- Plunger position sensor or cable failure, or  
- ELFI / FIVA valve failure, or  
- CCU failure.

Effect
------

No fuel injection due to risk of untimed fuel injection.  
  
For FIVA installations:  
- No exhaust valve operation   
- Slowdown is requested.

Suggested actions
-----------------

Check:  
- Fuel plunger position sensor status (Channel 31)  
- Fuel plunger position sensor and cabling.  
  
If the sensor is replaced, go to: 'Maintenance' -> 'Function Test' to recalibrate the sensor.   
  
Reactivate fuel injection. Go to 'Engine' -> 'Status' -> 'Cylinder Value Status' -> 'HCU Status and Reset' to reset failing unit.   
Do not reactivate fuel injection until the cylinder unit is considered to be OK.  
  
Further troubleshooting:   
1. Stop the engine at first opportunity.   
2. Go to: 'Maintenance' -> 'Troubleshooting' -> 'HCU'  
3. Test failing unit's fuel plunger operation  
  
If the problem persists, replace or exchange, one part at a time:   
- Fuel plunger position sensor   
- Fuel plunger sensor cabling   
- ELFI / FIVA valve  
- CCU  
  
NOTE  
Alarm can be overridden by invalidating channel 31 on affected CCU and reactivating fuel injection on 'Maintenance' -> 'System View I/O Test'."
